     1.111100     0.000000     0.322538     1.129416    -0.186041     1.293892     0.003748    -0.449973     0.649953     0.104864     1.032841     0.780100     1.158962     0.990853     1.277954     0.918577     0.847001     1.339329     0.736980     1.349869     1.140300     1.001653     0.602526     0.323931     0.515788     0.477782     0.634853     0.637563     0.405034     0.309223     1.291579     1.076623     0.990614     0.431562     0.583088     1.035069     1.004782    -0.067060     1.076403     0.436225     1.193315     0.059070     1.151920     0.651847     1.356483     1.210681     1.440735     1.359688    -0.000008     0.086483     0.954564     0.877939
     1.111100     1.111100     0.379447     1.118224    -0.135878     1.305287     0.059470     0.110870     0.643272    -0.033501     1.040490     0.776987     1.167565     0.996588     1.266905     0.913522     0.849552     1.336751     0.739729     1.271286     1.253818     0.997410     0.609107     0.325878     0.535111     0.460333     0.622696     0.662623     0.283463     0.419214     1.295725     1.089336     0.954080     0.436557     0.611298     1.029557     0.985996    -0.099210     1.075791     0.415624     1.202731     0.059356     1.155523     0.647366     1.361635     1.219947     1.438582     1.374015     0.040824     0.080879     0.972184     0.874447
     1.111100     2.222200     0.509156     1.112505    -0.046987     1.314120     0.184353     0.470702     0.634361    -0.074177     1.050826     0.766402     1.193718     1.011464     1.232045     0.905123     0.853961     1.329053     0.770862     1.099451     1.434989     0.994150     0.620856     0.328386     0.589062     0.465128     0.619087     0.697652     0.398441     0.531265     1.293415     1.110123     0.950224     0.442067     0.620635     1.014119     0.952841    -0.135084     1.079340     0.369856     1.212526     0.066157     1.156855     0.627977     1.370808     1.181875     1.435718     1.393133     0.103166     0.067135     1.002814     0.875009
     1.111100     3.333300     0.638864     1.106787     0.041905     1.322952     0.309236     0.830534     0.625450    -0.114853     1.061163     0.755817     1.219870     1.026341     1.197186     0.896725     0.858370     1.321355     0.801994     0.927616     1.616159     0.990891     0.632606     0.330893     0.643014     0.469923     0.615477     0.732681     0.513418     0.643316     1.291105     1.130909     0.946368     0.447577     0.629971     0.998681     0.919686    -0.170959     1.082889     0.324088     1.222320     0.072959     1.158187     0.608588     1.379981     1.143803     1.432855     1.412252     0.165508     0.053392     1.033444     0.875571
     1.111100     4.444400     0.828302     1.098459     0.171783     1.340908     0.460077     1.140180     0.628878    -0.120573     1.073663     0.752626     1.268349     1.056930     1.111549     0.880699     0.866472     1.316699     0.889519     0.665629     1.773406     1.031194     0.636202     0.340652     0.692669     0.499578     0.616383     0.779929     0.639653     0.764168     1.249042     1.153715     0.933557     0.469678     0.731316     0.982754     0.919998    -0.204727     1.085601     0.287416     1.216133    -0.018302     1.170213     0.594277     1.385323     1.132476     1.427398     1.444051     0.229597     0.024423     1.081126     0.875260
     1.111100     5.555600     1.037820     1.092167     0.304210     1.483237     0.613293     1.356226     0.599975    -0.067966     1.088504     0.748445     1.337400     1.116224     0.938717     0.859878     0.886673     1.309062     1.048737     0.174318     1.971552     1.063475     0.646070     0.375376     0.752331     0.553231     0.624888     0.840520     0.693134     0.842853     1.225242     1.182776     0.936070     0.486790     0.913777     0.953034     0.953671    -0.233997     1.080514     0.261819     1.210230     0.027850     1.191333     0.565435     1.354512     1.140371     1.422809     1.458828     0.285252    -0.018766     1.166551     0.873975
     1.111100     6.666700     1.247319     1.085875     0.436626     1.625553     0.766495     1.572252     0.571075    -0.015364     1.103344     0.744265     1.406445     1.175513     0.765899     0.839059     0.906871     1.301425     1.207941    -0.316948     2.169680     1.095753     0.655936     0.410098     0.811988     0.606880     0.633392     0.901107     0.746610     0.921530     1.201444     1.211834     0.938583     0.503901     1.096221     0.923317     0.987342    -0.263264     1.075429     0.236224     1.204327     0.073998     1.212451     0.536595     1.323703     1.148265     1.418221     1.473603     0.340902    -0.061951     1.251969     0.872690
     1.111100     7.777800     1.523227     1.106410     0.594197     1.832460     0.926267     1.765170     0.539102     0.076113     1.229403     0.737739     1.510369     1.280394     0.239704     0.796589     0.960596     1.313582     1.522167     0.049547     1.436374     1.138568     0.684827     0.521620     0.843007     0.716294     0.683381     0.963950     0.788080     0.969801     1.166608     1.239144     0.999643     0.527241     1.305622     0.782071     1.016806    -0.301243     1.067187     0.197606     1.164616     0.136665     1.221948     0.464743     1.409385     1.164785     1.415304     1.497736     0.372281    -0.114843     1.352618     0.890034
     1.111100     8.888900     1.799135     1.126945     0.751767     2.039366     1.086039     1.958088     0.507128     0.167591     1.355462     0.731214     1.614292     1.385276    -0.286492     0.754118     1.014321     1.325740     1.836393     0.416042     0.703067     1.181384     0.713718     0.633141     0.874025     0.825708     0.733369     1.026794     0.829550     1.018073     1.131773     1.266454     1.060703     0.550581     1.515023     0.640825     1.046271    -0.339223     1.058946     0.158987     1.124904     0.199332     1.231446     0.392891     1.495067     1.181305     1.412388     1.521868     0.403659    -0.167735     1.453267     0.907378
     1.111100    10.000000     2.051011     1.195237     0.835873     2.269280     1.224202     1.994125     0.461627     0.273684     1.573656     0.731387     1.775085     1.622731    -0.883224     0.683111     1.029536     1.363653     2.739413     0.823404    -0.118261     1.180865     0.754965     0.773128     0.912488     1.314912     1.656851     1.086266     0.834359     1.071115     1.262381     1.293526     1.186214     0.554748     1.742246     0.461491     1.073893    -0.470725     1.054686     0.127092     0.539628     0.314821     1.194194     0.187350     2.140899     1.196992     1.396440     1.571149     0.429274     0.259252     1.661282     0.952235
     2.222200     0.000000     0.377434     1.271826    -0.065743     1.315098     0.410073    -0.147831     0.603260     0.521035     1.020846     0.906898     1.227826     1.174209     1.372139     1.121345     0.851388     1.369054     0.839775     1.401601     1.104303     1.073777     0.287739     0.821611     0.636676     0.491745     0.681457     0.676860     0.674481     0.371622     1.307341     1.069546     1.046878     0.789278     0.641462     0.983929     1.058368     0.317711     1.074199     0.723721     1.315718     0.640885     1.118089     0.975781     1.516781     1.449677     1.705343     1.375814     0.091569     0.311765     1.024137     0.985860
     2.222200     1.111100     0.447422     1.272072     0.001072     1.325963     0.489396     0.426053     0.593345     0.382148     1.030845     0.910175     1.238922     1.186845     1.387701     1.116105     0.847810     1.372548     0.844699     1.330201     1.294740     1.072260     0.294298     0.819571     0.705833     0.469559     0.667271     0.704676     0.564366     0.533723     1.303929     1.083000     1.010382     0.803934     0.680426     0.977640     1.006836     0.283815     1.074584     0.700151     1.325133     0.644974     1.120323     0.975089     1.529929     1.487524     1.702716     1.393421     0.155440     0.307416     1.052194     0.984094
     2.222200     2.222200     0.599205     1.280156     0.108948     1.329319     0.591428     0.739070     0.590599     0.345164     1.042289     0.908812     1.269811     1.213061     1.386744     1.108078     0.835331     1.363845     0.880926     1.179262     1.592382     1.063022     0.306745     0.817935     0.831495     0.475039     0.662690     0.744868     0.714683     0.709076     1.279254     1.104931     1.019147     0.817656     0.693095     0.962344     0.922653     0.248197     1.086263     0.654175     1.336557     0.657239     1.120539     0.957060     1.553959     1.442234     1.697461     1.418562     0.236418     0.292957     1.100364     0.986967
     2.222200     3.333300     0.750988     1.288239     0.216824     1.332676     0.693459     1.052086     0.587853     0.308179     1.053733     0.907449     1.300701     1.239278     1.385787     1.100052     0.822851     1.355142     0.917153     1.028323     1.890024     1.053784     0.319193     0.816298     0.957156     0.480519     0.658109     0.785060     0.865001     0.884429     1.254578     1.126862     1.027911     0.831379     0.705765     0.947048     0.838471     0.212579     1.097943     0.608198     1.347981     0.669503     1.120756     0.939032     1.577989     1.396944     1.692206     1.443703     0.317397     0.278498     1.148535     0.989839
     2.222200     4.444400     0.971294     1.288606     0.368342     1.352822     0.807303     1.273031     0.615947     0.312708     1.063049     0.927394     1.356780     1.288706     1.362080     1.085026     0.815473     1.350560     1.019093     0.802793     2.173677     1.104653     0.320672     0.825528     1.082007     0.512661     0.660490     0.834283     1.029388     1.064979     1.008927     1.151669     1.012178     0.870454     0.819373     0.936491     0.806246     0.180327     1.113279     0.567965     1.318754     0.555283     1.132419     0.929056     1.599384     1.389214     1.682277     1.485356     0.392350     0.245367     1.215944     0.993132
     2.222200     5.555600     1.208949     1.275334     0.512962     1.512114     0.918795     1.376016     0.590224     0.381269     1.078124     0.947474     1.430451     1.379602     1.318918     1.062191     0.829506     1.345212     1.201242     0.355469     2.536302     1.120880     0.330028     0.862625     1.242596     0.571265     0.673155     0.900680     1.123103     1.188198     0.799963     1.184899     1.005772     0.902791     1.018052     0.920073     0.808987     0.154091     1.119241     0.533972     1.279485     0.623446     1.155323     0.902063     1.576852     1.412323     1.673097     1.510535     0.453790     0.194983     1.336994     1.000053
     2.222200     6.666700     1.446582     1.262062     0.657570     1.671392     1.030277     1.478992     0.564504     0.449825     1.093198     0.967552     1.504115     1.470489     1.275761     1.039358     0.843538     1.339864     1.383375    -0.091815     2.898894     1.137105     0.339383     0.899719     1.403172     0.629864     0.685820     0.967071     1.216809     1.311406     0.591018     1.218126     0.999366     0.935126     1.216713     0.903657     0.811729     0.127857     1.125203     0.499981     1.240219     0.691604     1.178225     0.875072     1.554322     1.435429     1.663919     1.535711     0.515223     0.144603     1.458033     1.006973
     2.222200     7.777800     1.750745     1.275256     0.822662     1.907137     1.164832     1.557721     0.537674     0.557662     1.247917     0.990102     1.622468     1.660529     0.981790     0.995669     0.896635     1.360482     1.734016     0.373132     2.418047     1.153640     0.375888     1.024707     1.525445     0.757168     0.754540     1.031957     1.302483     1.399568     0.331824     1.250336     1.056208     0.976370     1.433809     0.770340     0.804569     0.092208     1.128495     0.454090     1.148203     0.780827     1.184883     0.805926     1.644790     1.469196     1.664209     1.581035     0.545981     0.079367     1.594865     1.037455
     2.222200     8.888900     2.054907     1.288449     0.987755     2.142881     1.299387     1.636449     0.510844     0.665498     1.402636     1.012652     1.740821     1.850569     0.687819     0.951980     0.949733     1.381100     2.084657     0.838078     1.937200     1.170176     0.412394     1.149696     1.647718     0.884472     0.823261     1.096842     1.388156     1.487731     0.072631     1.282546     1.113049     1.017614     1.650905     0.637022     0.797410     0.056558     1.131788     0.408200     1.056187     0.870050     1.191542     0.736780     1.735259     1.502963     1.664499     1.626359     0.576739     0.014130     1.731696     1.067938
     2.222200    10.000000     2.338134     1.363747     1.017248     2.410224     1.412780     1.568599     0.463920     0.787730     1.637188     1.053242     1.920237     2.313349     0.316309     0.837094     0.928676     1.441251     3.102079     1.352320     1.369384     1.126234     0.470511     1.309476     1.777558     1.420901     2.041254     1.154622     1.380996     1.585223     0.088252     1.313482     1.237512     1.034599     1.864499     0.460307     0.773551    -0.093857     1.141323     0.374720    -0.303747     1.014686     1.139421     0.528623     2.455565     1.529943     1.656660     1.704947     0.623348     0.456811     2.098594     1.123775
     3.333300     0.000000     0.432330     1.414236     0.054555     1.336305     0.816397     0.154311     0.556567     0.937206     1.008851     1.033696     1.296691     1.357565     1.466324     1.324113     0.855774     1.398778     0.942569     1.453334     1.068307     1.145900    -0.027049     1.319292     0.757564     0.505708     0.728061     0.716156     0.943928     0.434022     1.323102     1.062469     1.103142     1.146993     0.699836     0.932789     1.111955     0.702481     1.071995     1.011217     1.438121     1.222700     1.084258     1.299715     1.677078     1.688673     1.969951     1.391940     0.183146     0.537047     1.093709     1.093781
     3.333300     1.111100     0.515397     1.425920     0.138022     1.346638     0.919322     0.741236     0.543417     0.797798     1.021200     1.043364     1.310278     1.377102     1.508496     1.318688     0.846067     1.408345     0.949668     1.389115     1.335662     1.147111    -0.020511     1.313264     0.876556     0.478784     0.711846     0.746730     0.845268     0.648232     1.312133     1.076663     1.066685     1.171311     0.749553     0.925724     1.027676     0.666841     1.073377     0.984679     1.447536     1.230593     1.085123     1.302811     1.698224     1.755100     1.966851     1.412827     0.270055     0.533953     1.132205     1.093742
     3.333300     2.222200     0.689255     1.447806     0.264882     1.344519     0.998502     1.007438     0.546837     0.764504     1.033751     1.051222     1.345905     1.414659     1.541442     1.311033     0.816700     1.398637     0.990990     1.259073     1.749776     1.131894    -0.007366     1.307484     1.073927     0.484949     0.706293     0.792084     1.030926     0.886887     1.265092     1.099739     1.088069     1.193246     0.765556     0.910569     0.892466     0.631478     1.093186     0.938493     1.460588     1.248320     1.084224     1.286143     1.737110     1.702592     1.959204     1.443991     0.369670     0.518778     1.197915     1.098924
     3.333300     3.333300     0.863113     1.469692     0.391743     1.342401     1.077682     1.273639     0.550257     0.731211     1.046303     1.059081     1.381532     1.452216     1.574387     1.303379     0.787332     1.388928     1.032312     1.129031     2.163890     1.116677     0.005780     1.301704     1.271298     0.491114     0.700740     0.837439     1.216584     1.125541     1.218051     1.122815     1.109454     1.215181     0.781558     0.895415     0.757256     0.596116     1.112996     0.892307     1.473641     1.266048     1.083325     1.269475     1.775997     1.650084     1.951557     1.475155     0.469286     0.503603     1.263625     1.104107
     3.333300     4.444400     1.114286     1.478753     0.564902     1.364736     1.154528     1.405883     0.603015     0.745988     1.052435     1.102163     1.445211     1.520482     1.612610     1.289353     0.764475     1.384421     1.148668     0.939958     2.573947     1.178112     0.005141     1.310404     1.471345     0.525743     0.704597     0.888636     1.419124     1.365789     0.768811     1.149623     1.090798     1.271230     0.907430     0.890227     0.692494     0.565380     1.140957     0.848514     1.421374     1.128868     1.094626     1.263835     1.813444     1.645952     1.937156     1.526661     0.555103     0.466310     1.350762     1.111004
     3.333300     5.555600     1.380078     1.458501     0.721715     1.540992     1.224297     1.395807     0.580473     0.830505     1.067744     1.146503     1.523501     1.642980     1.699120     1.264504     0.772340     1.381363     1.353748     0.536620     3.101052     1.178285     0.013986     1.349874     1.732862     0.589298     0.721423     0.960839     1.553072     1.533543     0.374683     1.187022     1.075473     1.318793     1.122327     0.887112     0.664303     0.542178     1.157968     0.806124     1.348739     1.219043     1.119314     1.238691     1.799192     1.684274     1.923386     1.562241     0.622327     0.408731     1.507437     1.126130
     3.333300     6.666700     1.645845     1.438250     0.878514     1.717232     1.294059     1.385732     0.557933     0.915014     1.083052     1.190840     1.601784     1.765466     1.785623     1.239658     0.780204     1.378304     1.558809     0.133319     3.628108     1.178458     0.022830     1.389339     1.994355     0.652848     0.738247     1.033035     1.687009     1.701281    -0.019409     1.224418     1.060150     1.366351     1.337205     0.883997     0.636115     0.518978     1.174978     0.763738     1.276111     1.309209     1.144000     1.213550     1.784941     1.722593     1.909617     1.597818     0.689545     0.351158     1.664098     1.141256
     3.333300     7.777800     1.978262     1.444101     1.051128     1.981814     1.403397     1.350271     0.536246     1.039210     1.266431     1.242465     1.734567     2.040664     1.723876     1.194750     0.832674     1.407382     1.945866     0.696717     3.399720     1.168713     0.066950     1.527795     2.207883     0.798042     0.825700     1.099963     1.816885     1.829335    -0.502960     1.261529     1.112772     1.425499     1.561996     0.758608     0.592332     0.485659     1.189803     0.710575     1.131790     1.424989     1.147818     1.147109     1.880196     1.773607     1.913113     1.664333     0.719681     0.273576     1.837111     1.184877
     3.333300     8.888900     2.310679     1.449952     1.223743     2.246396     1.512736     1.314810     0.514560     1.163405     1.449810     1.294090     1.867350     2.315863     1.662130     1.149842     0.885145     1.436461     2.332922     1.260115     3.171332     1.158967     0.111069     1.666250     2.421411     0.943235     0.913152     1.166890     1.946762     1.957390    -0.986512     1.298639     1.165395     1.484647     1.786787     0.633220     0.548549     0.452339     1.204629     0.657412     0.987470     1.540768     1.151637     1.080668     1.975451     1.824622     1.916609     1.730849     0.749818     0.195994     2.010125     1.228498
     3.333300    10.000000     2.625258     1.532257     1.198622     2.551168     1.601357     1.143073     0.466213     1.301777     1.700720     1.375097     2.065390     3.003966     1.515841     0.991078     0.827817     1.518848     3.464744     1.881237     2.857029     1.071602     0.186057     1.845823     2.642628     1.526890     2.425657     1.222977     1.927633     2.099331    -1.085877     1.333438     1.288811     1.514449     1.986751     0.459123     0.473210     0.283012     1.227959     0.622348    -1.147122     1.714550     1.084648     0.869896     2.770231     1.862894     1.916881     1.838744     0.817422     0.654371     2.535906     1.295314
     4.444400     0.000000     1.010528     1.829481     0.691925     1.628568     1.551977     0.855467     0.707941     1.621840     0.985108     1.346834     1.422102     1.730357     1.692221     1.673931     1.191936     1.426066     1.688052     1.820720    -0.289113     1.724776    -0.310643     2.140868     0.657676     0.841270     1.159890     0.917440     1.286348     0.509923     1.372094     1.048784     1.180595     1.711365     1.155716     0.906810     1.444923     1.662035     1.162024     1.931074     1.574299     1.955013     1.134470     1.828886     2.243217     2.148867     2.306739     1.508013     0.863925     1.054770     1.364886     1.548068
     4.444400     1.111100     1.123079     1.887154     0.792867     1.645333     1.682094     1.475300     0.708261     1.483444     0.999822     1.366467     1.437518     1.758432     1.820365     1.669016     1.174782     1.442868     1.699536     1.772255     0.020306     1.748742    -0.303783     2.120167     0.800175     0.804517     1.141389     0.952611     1.202605     0.776888     1.358689     1.064383     1.150846     1.750669     1.221843     0.897626     1.315671     1.625510     1.164497     1.904406     1.583152     1.970429     1.136319     1.836738     2.284333     2.245338     2.295532     1.530644     0.992233     1.054198     1.412178     1.552144
     4.444400     2.222200     1.320676     1.971891     0.931467     1.631690     1.743663     1.722878     0.746677     1.457003     1.010613     1.389574     1.474386     1.807429     1.985612     1.663693     1.121643     1.430922     1.753391     1.675527     0.455358     1.743343    -0.287055     2.098596     0.995597     0.804073     1.134584     1.007440     1.435743     1.063065     1.302263     1.089987     1.207163     1.788408     1.241792     0.882368     1.098693     1.593990     1.193727     1.866464     1.595985     2.004068     1.134794     1.821705     2.360624     2.185593     2.274878     1.565216     1.127783     1.038078     1.491382     1.562478
     4.444400     3.333300     1.518272     2.056628     1.070068     1.618048     1.805231     1.970457     0.785094     1.430563     1.021405     1.412680     1.511254     1.856427     2.150858     1.658370     1.068504     1.418975     1.807246     1.578798     0.890410     1.737945    -0.270327     2.077025     1.191020     0.803629     1.127779     1.062269     1.668881     1.349243     1.245836     1.115590     1.263481     1.826148     1.261741     0.867111     0.881715     1.562469     1.222958     1.828522     1.608819     2.037707     1.133269     1.806672     2.436915     2.125848     2.254224     1.599788     1.263334     1.021958     1.570586     1.572812
     4.444400     4.444400     1.793509     2.117481     1.250611     1.636980     1.839696     2.064026     0.901730     1.462296     1.015067     1.499715     1.568272     1.936437     2.392701     1.646516     1.032199     1.411288     1.941075     1.443865     0.992368     1.933229    -0.273140     2.078414     1.372681     0.830213     1.133611     1.118859     1.920001     1.601740     0.630366     1.147432     1.252036     1.915685     1.397307     0.868328     0.771924     1.537519     1.267417     1.790967     1.518128     1.879709     1.146603     1.806859     2.511780     2.132171     2.217100     1.653057     1.374737     0.976586     1.664441     1.587125
     4.444400     5.555600     2.073785     2.115655     1.396223     1.821628     1.852286     2.014876     0.916224     1.568744     1.006975     1.589455     1.625473     2.076818     2.851432     1.620359     1.060041     1.413942     2.105117     1.093477     1.265045     2.061660    -0.264008     2.115891     1.644788     0.889186     1.154668     1.198491     2.109905     1.743916     0.837240     1.194420     1.225242     1.988396     1.617738     0.883422     0.710939     1.522173     1.299307     1.751948     1.409762     1.996827     1.176706     1.778252     2.513199     2.208479     2.175465     1.690484     1.462305     0.909788     1.843699     1.615666
     4.444400     6.666700     2.354036     2.113829     1.541822     2.006259     1.864874     1.965731     0.930718     1.675182     0.998883     1.679188     1.682669     2.217186     3.310121     1.594204     1.087880     1.416596     2.269144     0.743121     1.537698     2.190079    -0.254877     2.153364     1.916871     0.948155     1.175724     1.278117     2.299791     1.886079     1.044095     1.241404     1.198450     2.061102     1.838149     0.898514     0.649959     1.506828     1.331194     1.712933     1.301405     2.113935     1.206806     1.749648     2.514618     2.284780     2.133834     1.727908     1.549865     0.842996     2.022941     1.644205
     4.444400     7.777800     2.698330     2.143034     1.700912     2.290484     1.937491     1.900678     0.949840     1.828079     1.167552     1.775118     1.795908     2.568116     3.762138     1.548199     1.169078     1.461597     2.617235     1.410911     1.233056     2.303114    -0.196472     2.305086     2.094055     1.113240     1.290950     1.356793     2.497448     1.981098     0.957892     1.287944     1.236967     2.150220     2.039497     0.777124     0.566894     1.481555     1.360561     1.665484     1.122739     2.274152     1.211948     1.689449     2.617879     2.392325     2.120751     1.820691     1.589966     0.739461     2.217002     1.707070
     4.444400     8.888900     3.042624     2.172239     1.860001     2.574709     2.010108     1.835626     0.968961     1.980977     1.336221     1.871048     1.909147     2.919047     4.214155     1.502194     1.250275     1.506597     2.965325     2.078700     0.928414     2.416148    -0.138067     2.456807     2.271239     1.278326     1.406176     1.435469     2.695106     2.076117     0.871689     1.334485     1.275483     2.239338     2.240844     0.655735     0.483829     1.456281     1.389928     1.618035     0.944072     2.434368     1.217090     1.629251     2.721139     2.499870     2.107669     1.913474     1.630068     0.635925     2.411063     1.769935
     4.444400    10.000000     3.357657     2.295159     1.725145     2.900791     2.032121     1.639966     0.956077     2.145303     1.546348     2.007927     2.092135     3.876324     4.564632     1.252775     1.179073     1.619213     3.960709     2.811579     0.543587     2.433144    -0.030566     2.662363     2.455551     1.913328     3.009576     1.460983     2.668966     2.190634     1.349522     1.374036     1.377500     2.318313     2.360773     0.469466     0.359945     1.262109     1.435423     1.609097    -0.240868     2.652516     1.133773     1.433807     3.632321     2.649669     2.097620     2.065999     1.735171     1.084223     3.113682     1.849970
     5.555600     0.000000     2.154369     2.541600     1.951325     2.735060     2.668186     1.691976     1.483880     2.460572     1.450551     2.298709     1.748362     2.677892     1.944028     2.192170     1.927726     1.437632     2.718681     2.663296     1.075564     2.445092     1.180818     3.425793     1.093409     2.268137     2.048253     1.660870     1.691638     0.633922     1.677308     1.374875     1.332942     2.452773     2.387387     2.010245     2.524107     2.662360     2.374376     3.024026     2.549833     2.808228     1.404306     2.761067     3.077398     2.728402     2.693864     2.392998     2.085032     2.272875     2.153088     2.280454
     5.555600     1.111100     2.305509     2.691873     2.074221     2.769537     2.844141     2.349842     1.515029     2.321089     1.473257     2.338691     1.765916     2.717767     2.105911     2.182716     1.904480     1.461317     2.734348     2.640249     1.451832     2.525891     1.188433     3.387592     1.271984     2.220700     2.025540     1.701293     1.625393     0.956949     1.673056     1.392878     1.363070     2.508572     2.465273     2.001457     2.340160     2.623082     2.380590     2.997295     2.572480     2.828952     1.406592     2.775999     3.146866     2.873979     2.666051     2.421418     2.285867     2.282478     2.213634     2.290922
     5.555600     2.222200     2.524542     2.904837     2.222086     2.747887     2.911668     2.590251     1.631471     2.296161     1.488700     2.394898     1.800593     2.781572     2.249263     2.176104     1.822917     1.440723     2.807982     2.594084     1.937514     2.455312     1.209774     3.347386     1.480795     2.215561     2.012257     1.761642     1.916228     1.290694     1.623924     1.422860     1.596493     2.562195     2.462221     1.988056     2.025375     2.594042     2.418522     2.971486     2.608080     2.870743     1.404667     2.767889     3.271518     2.777070     2.619900     2.452399     2.470024     2.283846     2.316717     2.306676
